decanoic acid_Concentration (mM),decanoate_Concentration (mM),decylamine_Concentration (mM),decyl trimethylamine_Concentration (mM),decylsulfate_Concentration (mM),decanol_Concentration (mM),monocaprin_Concentration (mM),num_vesicles
0.6830968447064438,0.31481073984003355,0.13190507087993858,0.6097655716208943,1.2237754316221157,0.3293037471426004,0.06015392281974709,28
1.0732944806838198,0.7997569156182036,0.832909122935104,0.5738004229273791,0.8754687373538999,0.4931706885272699,0.04974209189481407,4
1.2237754316221157,0.1362776182925478,0.07973496801885356,0.5538851132264376,0.8437200390393196,0.1527210870176639,0.3987761199573678,68
0.9262410627273231,0.6729444732424258,0.7419373447293773,0.49774038421733524,0.8109302162163288,0.193096629961913,0.3784364357202451,72
1.0116009116784799,0.9745596399981308,0.013902905168991321,0.33289441527332897,1.1786549963416462,0.4366407255766141,0.03149866705937099,29
0.8960880245566356,1.2163953243244932,0.1722712209404532,0.9062403960206536,0.6392188385343897,0.412109650826833,0.23507212217948356,46
1.1631508098056809,0.7055697005585024,0.019802627296179712,0.3886579897917831,0.9839493803479699,0.08065790301745437,0.13278111123381847,0
1.0902440389975931,0.6652619770704096,0.965080896043587,0.1301506844650451,1.0986122886681098,0.3129842553139992,0.06297479916138844,2
1.0902440389975931,0.4542552722775964,0.38185524246903063,0.3576744442718159,0.9932517730102833,0.4653051084641814,0.37156355643248307,5
1.2455944790167555,1.1631508098056809,0.4731237565819792,0.49469624183610705,0.5596157879354227,0.06531946612064257,0.30010459245033805,2
0.4414755456311975,0.7997569156182036,0.5794184152316024,1.1314021114911006,0.6124792774924905,0.12266001273588739,0.37500590062345585,5
0.5766133643039938,0.9458495341156995,0.5364933705145685,0.9458495341156995,0.7884573603642702,0.11198850194804724,0.10795714150509228,70
0.28141245943818555,0.5567545556543905,0.521765563804325,0.5247285289349821,1.2163953243244932,0.3400373027857091,0.3784364357202451,25
1.0116009116784799,0.27002713721306015,0.13190507087993858,0.5306282510621704,1.0818051703517284,0.2542545463392624,0.11600367575630613,2
1.170932950247736,0.8649974374866045,0.20294084399669032,0.7055697005585024,0.6523251860396903,0.2851789422336624,0.3038014543316642,24
0.5335651107354801,0.5158131652770298,0.19474407679251177,0.4510756193602167,1.1786549963416462,0.11332868530700317,0.3293037471426004,540
0.6070444815065336,0.7419373447293773,1.1631508098056809,0.5738004229273791,1.0385083645984043,0.34536118403845895,0.10526051065749295,56
0.9839493803479699,0.4916428043492167,0.2776317365982795,0.4637340162321401,1.0732944806838198,0.10795714150509218,0.03825871211709034,0
0.9360933591703348,1.0986122886681098,0.08434114843375087,0.2851789422336624,1.0647107369924282,0.11733849241723332,0.1731126177086447,30
1.0902440389975931,0.4252677354043441,0.6418538861723948,0.7178397931503169,0.6678293725756554,0.19803085049913438,0.33647223662121295,21
1.0647107369924282,0.005982071677547464,0.2507587183471831,0.6070444815065336,1.0296194171811583,0.12000279239469637,0.07232066157962612,3
1.0116009116784799,0.9458495341156995,0.32570013963930183,0.4478858239921165,0.8960880245566356,0.4510756193602167,0.32208349916911333,132
1.0206507471983979,0.1406311297397456,0.4054651081081644,0.4637340162321401,1.0986122886681098,0.5423242908253617,0.23901690047049992,26
1.2311014717141886,0.08709470685093376,0.7997569156182036,0.30010459245033805,1.0560526742493137,0.3663777194001176,0.12133228516752496,0
0.5538851132264376,0.5394130806179033,0.10345870836822998,0.5766133643039938,1.1939224684724346,0.3920420877760237,0.25851069515150105,670
0.7055697005585024,0.08250122151174369,0.8858315243894466,0.9745596399981308,0.7654678421395714,0.3019547317384995,0.3184537311185346,76
0.832909122935104,0.2851789422336624,0.055434706888100586,0.8544153281560676,0.9458495341156995,0.35065687161316933,0.20294084399669032,134
0.44468582126144574,0.23901690047049992,0.32208349916911333,0.8649974374866045,1.0116009116784799,0.11332868530700317,0.21913552991667093,752
0.1466943791508035,0.5933268452777344,0.9458495341156995,1.0206507471983979,0.9062403960206536,0.07371503782228067,0.23111172096338664,24
0.6444820085786643,0.408792898200839,0.8437200390393196,1.1151415906193203,0.5596157879354227,0.005982071677547464,0.32208349916911333,1
1.170932950247736,0.9262410627273231,0.8754687373538999,0.5128236264286637,0.6392188385343897,0.46058440732924394,0.38185524246903063,18
0.7299611536826616,0.22314355131420976,0.7654678421395714,0.43178241642553783,1.2237754316221157,0.19433246946009014,0.007968169649176874,22
0.832909122935104,0.8960880245566356,1.155307632344655,0.5481214085096876,0.8649974374866045,0.2588967210200276,0.11154137473290741,27
1.0024684281152074,0.9162907318741551,1.1151415906193203,1.2311014717141886,0.21913552991667093,0.11733849241723332,0.21913552991667093,5
0.7299611536826616,0.6392188385343897,0.10165365372649983,0.8960880245566356,0.9839493803479699,0.5202807825367458,0.08434114843375087,294
0.7537718023763802,0.8109302162163288,0.31481073984003355,0.49469624183610705,0.9745596399981308,0.05543470688810048,0.25851069515150105,231
0.7419373447293773,0.3987761199573678,1.1786549963416462,0.5007752879124893,0.9839493803479699,0.2139009699472772,0.21913552991667093,3
0.9062403960206536,0.8649974374866045,0.5306282510621704,0.21913552991667093,1.0647107369924282,0.04831386027855053,0.16381808522939495,5
0.6339278208999741,0.8219800524029137,1.0902440389975931,0.5038010088290262,1.0560526742493137,0.4700036292457355,0.18232155679395465,4
1.0024684281152074,1.1631508098056809,0.17479329037316305,0.8649974374866045,0.6931471805599453,0.35592466254802824,0.07232066157962612,116
0.596085467716814,0.688134638736401,0.30010459245033805,1.2237754316221157,0.6151856390902335,0.21752781252857398,0.26236426446749106,4
0.6805683983530851,0.34712953109520095,0.7055697005585024,0.5596157879354227,1.208960345836975,0.412109650826833,0.0,36
0.832909122935104,0.16296882827813966,0.33289441527332897,0.1510028735365274,1.2383742310432684,0.1578580846155803,0.3852624007906449,19
0.03343477608623739,1.1939224684724346,0.965080896043587,0.7884573603642702,1.0385083645984043,0.10660973505825823,0.22713557258374723,125
0.9555114450274363,1.2163953243244932,0.9932517730102833,0.5276827408324135,0.7178397931503169,0.2963940130538024,0.1906203596086497,70
0.7299611536826616,1.1786549963416462,0.02176149178151269,0.5364933705145685,0.9262410627273231,0.3238934544143528,0.40212620684264977,313
0.01587334915629015,0.10616019582839055,0.4762341789963716,1.0560526742493137,1.1786549963416462,0.34536118403845895,0.1432341680859078,92
1.0024684281152074,0.19474407679251177,0.43178241642553783,0.3576744442718159,1.1474024528375417,0.21873384282550964,0.11689375147149933,0
